"","id","replyCount","likeCount","publishedAt","authorName","text","authorChannelId","authorChannelUrl","isReply","isReplyTo","isReplyToName"
"458","UgyZw0RQ1pPx5eLwJmh4AaABAg.8gtmr_2x6El97Q2rnrWs-u",NA,0,"2020-04-14 03:22:55","Laura Larrett","​@Kelp Thing Yeah the old apple debate. Wrong,I am not arguing w a 10 yr. old At70 I have better things to do.","UCJVVUEl1OdnfXrj3uPT11dQ","http://www.youtube.com/channel/UCJVVUEl1OdnfXrj3uPT11dQ",1,"UgyZw0RQ1pPx5eLwJmh4AaABAg","Laura Larrett"
"459","UgyZw0RQ1pPx5eLwJmh4AaABAg.8gtmr_2x6El97Ox0-yfvHn",NA,0,"2020-04-13 17:03:46","Kelp Thing","@Laura Larrett there are more diseases now ,and there are dangerous chemicals in vaccines ,but there are less of them than there are in an apple","UCo0E4RWHqwVZdS7v4OFRDgg","http://www.youtube.com/channel/UCo0E4RWHqwVZdS7v4OFRDgg",1,"UgyZw0RQ1pPx5eLwJmh4AaABAg","Laura Larrett"
"460","UgyZw0RQ1pPx5eLwJmh4AaABAg.8gtmr_2x6El97NajCywY4J",NA,0,"2020-04-13 04:29:52","Laura Larrett","@Kelp Thing Are you a parent. Who told you the vaccine was safer. Do you how many heavy metal and toxins are in that and other vaccines.. The death rate for measles in 1962 was.062. We didn't need a vaccine. We are also using a very old technology which is harming our children.How come in 1978, only 3 vaccines were necessary. Now it 16 diff vaccines (72 toxic shots) til age 18. What changed? Why do we give a preemie a Hep B shot when it's only meant for iv drug users and prostitutes? Why? They will get booster shots after that. It's criminal. a Vit K shot (which has a black box warning on it.We were born w little Vit K to enable the free flow of much needed blood and stem cells to go where they need to. The vaccine makes the blood thick and too sluggish, What really saved us from infectious disease was clean water, better nutrition, refrigeration (no more rotten food). We need to dump the whole program. The toxins were never meant to be inside a child's or an adult;s body,","UCJVVUEl1OdnfXrj3uPT11dQ","http://www.youtube.com/channel/UCJVVUEl1OdnfXrj3uPT11dQ",1,"UgyZw0RQ1pPx5eLwJmh4AaABAg","Laura Larrett"
"461","UgyZw0RQ1pPx5eLwJmh4AaABAg.8gtmr_2x6El97NHWgYvaLW",NA,1,"2020-04-13 01:33:15","Kelp Thing","@Laura Larrett yes getting measles earlier can help you develop immunity ,but it's safer to get a vaccine with a weakened strain of Measles for the same effect ,but lower risk. For more information from real docters (not reptillians) google vaccine side effects","UCo0E4RWHqwVZdS7v4OFRDgg","http://www.youtube.com/channel/UCo0E4RWHqwVZdS7v4OFRDgg",1,"UgyZw0RQ1pPx5eLwJmh4AaABAg","Laura Larrett"
"462","UgyZw0RQ1pPx5eLwJmh4AaABAg.8gtmr_2x6El97NGBiWiUII",NA,0,"2020-04-13 01:21:39","Laura Larrett","@Kelp Thing I;m glad I had the measles. I have lifetime immunity. It's a natural part of growing up where a chilld's body prepares for a new one and like a snake sheds it old skin (hence the spots). Why are thewy always called CHILD HOOD ILLNESSES? IF you get the measles as an adult you are in big trouble. If a man gets chicken pox as an adult it can become sterile. So if you haven't had a lot of booster shots you are in danger of getting it as an adult.","UCJVVUEl1OdnfXrj3uPT11dQ","http://www.youtube.com/channel/UCJVVUEl1OdnfXrj3uPT11dQ",1,"UgyZw0RQ1pPx5eLwJmh4AaABAg","Laura Larrett"
"463","UgyZw0RQ1pPx5eLwJmh4AaABAg.8gtmr_2x6El97N43n2Fhpp",NA,1,"2020-04-12 23:35:43","Kelp Thing","If u got vaccinated u would'nt have had those diseases","UCo0E4RWHqwVZdS7v4OFRDgg","http://www.youtube.com/channel/UCo0E4RWHqwVZdS7v4OFRDgg",1,"UgyZw0RQ1pPx5eLwJmh4AaABAg","Laura Larrett"
"464","UgyZw0RQ1pPx5eLwJmh4AaABAg.8gtmr_2x6El8uY6JpYEu5T",NA,2,"2019-05-05 07:07:30","dallimamma","DM584 ::: Prove it, you wanker. This woman speaks the truth, put on your diaper, your ignorant attitude is stinking up the place.","UCPnIpWJhTAyntKDiLZVTYKQ","http://www.youtube.com/channel/UCPnIpWJhTAyntKDiLZVTYKQ",1,"UgyZw0RQ1pPx5eLwJmh4AaABAg","Laura Larrett"
"465","UgyZw0RQ1pPx5eLwJmh4AaABAg.8gtmr_2x6El8uN2L8qSy2h",NA,5,"2019-05-01 00:01:05","cb michels","@DM584 it's easy disrespecting your elders on line, dont make a habit of it you'll do it in person some day and the wrong person will witness it , and that's how you get your ass kicked.","UCfN7E_cmw5yLZIeRf0SLHQw","http://www.youtube.com/channel/UCfN7E_cmw5yLZIeRf0SLHQw",1,"UgyZw0RQ1pPx5eLwJmh4AaABAg","Laura Larrett"
"466","UgxNk-CFWaMV_31_A8V4AaABAg",0,0,"2018-05-31 02:55:46","Laura Larrett","The Hp V vaccine is the worst vaccine out there. It takes 20 30 yrs to develop cervical cancer and is usually assoc w women in their 50&#39;s and who smoke, so why are we giving it to 8 and 12 yr olds? Merck cheated, as usual, and used an Aluminum adjacent in the trials and more people died in those trial than in any other trial before. Aluminum is neurotoxic. Also a pap smear will check for it and the body will clear the displasia in a year or 2. No vaccine has ever used a Gold standard, real placebo (like water) in any trial. They are tested for a short while and against a previous vaccine, not a placebo. This vaccine has caused numerous deaths, coma, paralysis, severe pain. It should be banned. Now they want to give it to infants and pregnant women which, like giving a Hep B vaccine to a preemie who usually codes, is insane. It was intended for IV drug users and prostitutes. They got no takers so they are giving it to 9 and 12 yr olds WITHOUT parental consent. It has not been proven to cure cervical cancer.","UCJVVUEl1OdnfXrj3uPT11dQ","http://www.youtube.com/channel/UCJVVUEl1OdnfXrj3uPT11dQ",0,"",""
"467","UgyzekOWo6TUi35GF1J4AaABAg",0,0,"2018-05-30 18:41:18","Alex Orfanos","People that say that vaccines are bad clam there is antifreeze mercury and other deadly things in vaccines. Do you know what can also be deadly? Water, if you drink lethal dose, actually anything can be deadly.","UCpfIQA1lfSetWIa7QUOfMvw","http://www.youtube.com/channel/UCpfIQA1lfSetWIa7QUOfMvw",0,"",""
"468","UgymVPmO-KlpPmz8NCF4AaABAg",0,0,"2018-05-28 05:51:45","Strangely Forgotten","When people claiming to be doctors look at the YouTube commentrary. U guys ar soo stupd it&#39;s not even funny. I got all my vaccines do I sound autistic now stop with these videos we disproved you a long time ago. Nobody should care about my small little comment and for that I am happy.","UCw0J33QpnE8EItTcFDcXdDw","http://www.youtube.com/channel/UCw0J33QpnE8EItTcFDcXdDw",0,"",""
"469","UgxTH1BO-rHPHHH4ASx4AaABAg",0,0,"2018-05-15 12:07:11","penguinworks","Naturopaths are not doctors. Homeopathy has been destroyed by scientific studies. Nothing is god given. This is a bunch of crap. Educate yourselves, vaccinate your kids.","UCRQwxy7VGvbVQ1j7nRkuqwg","http://www.youtube.com/channel/UCRQwxy7VGvbVQ1j7nRkuqwg",0,"",""
"470","UgznjljpxoGyA0XYvbF4AaABAg",5,0,"2018-05-08 04:05:55","jonschannell","Dr? right, ND...short for not a real doctor.","UCoBaqUjKVJRONeZ5Mh5wqNA","http://www.youtube.com/channel/UCoBaqUjKVJRONeZ5Mh5wqNA",0,"",""
"471","UgznjljpxoGyA0XYvbF4AaABAg.8fyem7odqmE8vOlf84a-7K",NA,0,"2019-05-26 12:36:32","Flat Eric","MrJonmccann1972 why is everyone obsessed with overweight agricultural workers?","UClKTzPut1DQgjiZKjGGK_VQ","http://www.youtube.com/channel/UClKTzPut1DQgjiZKjGGK_VQ",1,"UgznjljpxoGyA0XYvbF4AaABAg","jonschannell"
"472","UgznjljpxoGyA0XYvbF4AaABAg.8fyem7odqmE8gSifs1r54W",NA,1,"2018-05-20 05:36:28","jonschannell","Thank you Big Pharma.","UCoBaqUjKVJRONeZ5Mh5wqNA","http://www.youtube.com/channel/UCoBaqUjKVJRONeZ5Mh5wqNA",1,"UgznjljpxoGyA0XYvbF4AaABAg","jonschannell"
"473","UgznjljpxoGyA0XYvbF4AaABAg.8fyem7odqmE8gS0z2GaIJR",NA,1,"2018-05-19 23:05:53","mattjubie","MrJonmccann1972 Big Pharma sends you their love.","UCEmOHAyl8QdBSNYHQVfy6wQ","http://www.youtube.com/channel/UCEmOHAyl8QdBSNYHQVfy6wQ",1,"UgznjljpxoGyA0XYvbF4AaABAg","jonschannell"
"474","UgznjljpxoGyA0XYvbF4AaABAg.8fyem7odqmE8gRaPfz9QIV",NA,0,"2018-05-19 19:04:59","jonschannell","mattjubie The ND is ready for your tinfoil fitting.","UCoBaqUjKVJRONeZ5Mh5wqNA","http://www.youtube.com/channel/UCoBaqUjKVJRONeZ5Mh5wqNA",1,"UgznjljpxoGyA0XYvbF4AaABAg","jonschannell"
"475","UgznjljpxoGyA0XYvbF4AaABAg.8fyem7odqmE8gRJeEH-L4C",NA,1,"2018-05-19 16:29:49","mattjubie","MrJonmccann1972 MD (medicine doctors) are only “real doctors” after legislating themselves into a monopoly over the last hundred years. Which all started in 1912 with the Flexner report that led petroleum owning Rockefeller and Carnegie to donate millions to the universities that subscribed to the medicine/chemical route. And because of this monopoly MD doctors can kill, injure, and infect 15,000,000 people per year and nobody goes to prison.","UCEmOHAyl8QdBSNYHQVfy6wQ","http://www.youtube.com/channel/UCEmOHAyl8QdBSNYHQVfy6wQ",1,"UgznjljpxoGyA0XYvbF4AaABAg","jonschannell"
"476","Ugwl4ny-CaL_RNZbBdp4AaABAg",3,82,"2018-04-24 22:54:21","Hannah Scott","The CDC posted an article recently that said romaine lettuce is bad, but yes by all means let’s shoot ourselves with aborted fetal cells.","UCGTgcLZO7XY1s9jNEgmwomw","http://www.youtube.com/channel/UCGTgcLZO7XY1s9jNEgmwomw",0,"",""
"477","Ugwl4ny-CaL_RNZbBdp4AaABAg.8fRcmlIYRxq94TBIIiVBS5",NA,0,"2020-01-31 19:00:07","Tamara Rogers","Grown in cow disease hormone pumped shit, yeah it probably isn't great. I want designation of fruits/veggies that are grown in plant refuse. Those issues will start to disappear.","UCLmKQALrXmkq4mvw7NlTjVA","http://www.youtube.com/channel/UCLmKQALrXmkq4mvw7NlTjVA",1,"Ugwl4ny-CaL_RNZbBdp4AaABAg","Hannah Scott"
"478","Ugwl4ny-CaL_RNZbBdp4AaABAg.8fRcmlIYRxq8vk5mg2ELYA",NA,0,"2019-06-04 04:44:22","MrTheFallenOne","Chicken hey buddy explain this please :) https://youtu.be/NACBHtFMllA","UCkYbkPwzi3s5PuNA2KrO_yA","http://www.youtube.com/channel/UCkYbkPwzi3s5PuNA2KrO_yA",1,"Ugwl4ny-CaL_RNZbBdp4AaABAg","Hannah Scott"
"479","Ugwl4ny-CaL_RNZbBdp4AaABAg.8fRcmlIYRxq8vWrkhfB_st",NA,2,"2019-05-29 16:03:39","Alex","Oh antivaxxers, never seem to stop getting more and more dumb","UCyIeESJQxZtkEsJlDIjvstA","http://www.youtube.com/channel/UCyIeESJQxZtkEsJlDIjvstA",1,"Ugwl4ny-CaL_RNZbBdp4AaABAg","Hannah Scott"
"480","UgxNxuJWHhAtnKHZtsx4AaABAg",0,0,"2018-04-17 11:49:49","Urutu C","manipulate chemically ... if you se a synthetic vitamin `` ???? that was unfortunate ! One must define exactly what chemical manipulation is !?","UC_10-zQQY20oQJCWxZU5Gdg","http://www.youtube.com/channel/UC_10-zQQY20oQJCWxZU5Gdg",0,"",""
"481","UgxwLSKxZYyD3hxFZ1t4AaABAg",2,1,"2018-03-31 13:08:49","Paula Bryant","You know that&#39;s kind of funny because all man-made medication has 10 times more detrimental side effects than the one good thing that it does for you so for him to say that about vaccines as well it&#39;s kind of funny because every man-made medication on this planet has the potential to kill you has the potential to make you very ill","UC33dU9W5dHm43tTVwkWa9kA","http://www.youtube.com/channel/UC33dU9W5dHm43tTVwkWa9kA",0,"",""
"482","UgxwLSKxZYyD3hxFZ1t4AaABAg.8eSmhA-vXBr8oEi6oWa7lT",NA,0,"2018-11-29 15:13:20","mycolonistight","I know right? I just got diagnosed with HIV because it turns out if you have unprotected sex at giant orgy party you can contract these things called STD's. Anyway, to make a long story short, much like the length of flaccid penis, the gp recommended I take some antiretroviral drugs to help me with my condition. But I'm no fool, and I ain't falling for no common swindler's trick. So instead of taking the drugs, I kept quiet about the condition, not even telling the love of my life, my wife, about it. We had such an amazing passionate love-making session last, no condoms of course (they turn you gay), and honestly I don't think I could have done that with the medication.","UC7MAcgJakQBN3d7ExT5EcSw","http://www.youtube.com/channel/UC7MAcgJakQBN3d7ExT5EcSw",1,"UgxwLSKxZYyD3hxFZ1t4AaABAg","Paula Bryant"
"483","UgxwLSKxZYyD3hxFZ1t4AaABAg.8eSmhA-vXBr8eYpazGVaeK",NA,0,"2018-04-02 21:29:38","Zazzle Frass","It's even funnier that literally anything can kill you if you use it right.","UChfKHmTlYlwg5LMe9iX01lw","http://www.youtube.com/channel/UChfKHmTlYlwg5LMe9iX01lw",1,"UgxwLSKxZYyD3hxFZ1t4AaABAg","Paula Bryant"
"484","UgzaYC2FKXFCxGl6Iqp4AaABAg",0,11,"2018-03-30 18:08:11","Guinness SyFy","I agree what he is saying.<br><br> Though there are many soap producing plants.","UC8LeGOnJvHLKMpjppdj8IJA","http://www.youtube.com/channel/UC8LeGOnJvHLKMpjppdj8IJA",0,"",""
"485","UgxQ0PBBwVSSVovDRht4AaABAg",0,10,"2018-03-30 15:41:09","Peter Meissnitzer","Nobody needs to be confused but EVERYONE better be damn well frightened about taking ANY vaccine , under ANY circumstance , for ANY reason , at ANY time in their life . <br><br>THAT IS ALL YOU NEED TO KNOW ABOUT THE INSANE PRACTICE OF VACCINATION .","UCYpNxX98KXh39tZBdYWEv0A","http://www.youtube.com/channel/UCYpNxX98KXh39tZBdYWEv0A",0,"",""
"486","UgzZvQlqqakwFlnx-h94AaABAg",0,2,"2018-03-25 01:33:42","Gamer Kip","Good luck loosing youre children at the age of 4 to measels , smallpox, chickenpox and more","UC1OKnK7Trv5b1u771i84M3w","http://www.youtube.com/channel/UC1OKnK7Trv5b1u771i84M3w",0,"",""
"487","Ugyfg69XBX_CqmpoIwR4AaABAg",0,0,"2018-03-24 22:02:37","Kn B","See the clear chart of the history of the natural eradication of smallpox, polio..., at bottom of this article: <a href=""https://www.westonaprice.org/health-topics/childrens-health/vaccinations-parents-informed-choice/"">https://www.westonaprice.org/health-topics/childrens-health/vaccinations-parents-informed-choice/</a>","UCNOF8a2HndDRhdnKcGJTOWQ","http://www.youtube.com/channel/UCNOF8a2HndDRhdnKcGJTOWQ",0,"",""
"488","UgyVPUbMd4GHU1OCGOt4AaABAg",0,0,"2018-03-23 03:16:24","Gene Williams","Why all the problems with autism&#39;s of young people committing suicide shoot up in schools thanks the nation&#39;s drugs legal illegal drugs","UCMR7JQ387atOiKNKji6iKEA","http://www.youtube.com/channel/UCMR7JQ387atOiKNKji6iKEA",0,"",""
"489","Ugw5zjlk3IQJs49tQOB4AaABAg",2,0,"2018-03-18 20:37:07","lycanime two","vaccines are safe the worse that can happen is you feel sick or dizy after","UC-siTEyjj8F-238aLystt0w","http://www.youtube.com/channel/UC-siTEyjj8F-238aLystt0w",0,"",""
"490","Ugw5zjlk3IQJs49tQOB4AaABAg.8dx6fDMW_D48mOOFdREe8a",NA,0,"2018-10-14 16:20:39","Sheri Schneider","Is that what the Vaccine Package insert says (read section 6 about the Post Marketing reactions)? https://vactruth.com/vaccine-inserts-human/ Is that what the VAERS (Vaccine Adverse Event Reporting System) says?","UC-CcNkDsjnex6XMQ7AICxwQ","http://www.youtube.com/channel/UC-CcNkDsjnex6XMQ7AICxwQ",1,"Ugw5zjlk3IQJs49tQOB4AaABAg","lycanime two"
"491","Ugw5zjlk3IQJs49tQOB4AaABAg.8dx6fDMW_D48gRKeplTCLT",NA,1,"2018-05-19 16:38:38","mattjubie","Wolf_girl Dead_princess Big Pharma thanks you for your support","UCEmOHAyl8QdBSNYHQVfy6wQ","http://www.youtube.com/channel/UCEmOHAyl8QdBSNYHQVfy6wQ",1,"Ugw5zjlk3IQJs49tQOB4AaABAg","lycanime two"
"492","UgyA3jvCeICylXBLg8h4AaABAg",9,1,"2018-03-10 01:25:24","Tracey","I was vaccinated several times and I’m just fine...","UCEzFPLNT2IYZXeM5MPgsGhg","http://www.youtube.com/channel/UCEzFPLNT2IYZXeM5MPgsGhg",0,"",""
"493","UgyA3jvCeICylXBLg8h4AaABAg.8daSVpBwkMV8ub3RtiWRgW",NA,1,"2019-05-06 19:59:21","Johnny Pdog","@Pidgón your ignorance is bliss , I'd share info with you that you can not deny but like most closed minded people you probably would not even follow up with any of it. unfortunately your vaccinated kid comes to school after getting a live virus vaccine and sheds the very virus for the next 2-3 weeks getting the ""dirty"" kids infected and then blames the unvaccinated for it.....lol !!! WAKE-UP","UCVJIEmfTcVkHoGcygKW3Zxw","http://www.youtube.com/channel/UCVJIEmfTcVkHoGcygKW3Zxw",1,"UgyA3jvCeICylXBLg8h4AaABAg","Tracey"
"494","UgyA3jvCeICylXBLg8h4AaABAg.8daSVpBwkMV8ub2h8lVldx",NA,0,"2019-05-06 19:52:50","Johnny Pdog","your fortunate....many are not","UCVJIEmfTcVkHoGcygKW3Zxw","http://www.youtube.com/channel/UCVJIEmfTcVkHoGcygKW3Zxw",1,"UgyA3jvCeICylXBLg8h4AaABAg","Tracey"
"495","UgyA3jvCeICylXBLg8h4AaABAg.8daSVpBwkMV8mnWo9x_q9u",NA,1,"2018-10-24 19:55:40","Laura Larrett","Well, you already drank the KOOLAID. Too young to know anything., grandson","UCJVVUEl1OdnfXrj3uPT11dQ","http://www.youtube.com/channel/UCJVVUEl1OdnfXrj3uPT11dQ",1,"UgyA3jvCeICylXBLg8h4AaABAg","Tracey"
"496","UgyA3jvCeICylXBLg8h4AaABAg.8daSVpBwkMV8mnWbp0GcJX",NA,3,"2018-10-24 19:53:59","Laura Larrett","You are WRONG. Children who are not vaxxed cannot spread a disease they don't have. In fact, vaxxed children who are shedding their live viruses are more dangerous to the UN VAXXED. They are far more healthy. More children have been killed by the measles vaccine than died from measles. 65% 0f the ault pop and has not had a booster shot since chilldhood are UN VAXXED. Are they a danger to your child? Get you facts straight. When was the last time you had a booster shot since childhood? So then you are a danger to your child. But that idiot Sen PAN, in 2020 is going after the adult pop. If you are in Calif they are after you and there are 250 more vaccines in development. Maybe you should start getting the same shots as your child.. I am 68 , never vaxxed, nor were my 6 siblings. We had those child hood illnesses and lived! It was clean water, nutrition that saved us. Smallpox was eradicated by quarantine as only 10% of pop ever got the vaccine which didn't work very well..I don't know if you are a man or woman but breastfeeding would protect them. Of course if you were vaxxed as a child their will only be partial immunization as vaccines wear of after a few years,and require end;less rounds of toxic vaccines. I had the REAL ILLNESSES and passed my antibodies onto my son. The vaccines have messed up w God's plan and there are un intended consequences from this. No one was dying from the measles in the US since the 30's. So wake up if you think Pharma loves your children think again. There is rampant fraud and right now 2 virologists from MERCK are suing them as they committed fraud w the mumps vaccine. That's why you see MUMPS out breaks in colleges, in the NFL. It's more dangerous to get the mumps, which is a mild illness as a child but as an adult can cause sterility and other problems. Show less 1 REPLY","UCJVVUEl1OdnfXrj3uPT11dQ","http://www.youtube.com/channel/UCJVVUEl1OdnfXrj3uPT11dQ",1,"UgyA3jvCeICylXBLg8h4AaABAg","Tracey"
"497","UgyA3jvCeICylXBLg8h4AaABAg.8daSVpBwkMV8jcGWx0q-Pr",NA,4,"2018-08-06 21:27:32","Laura Larrett","You are unclear? Are you mad because some people can't be vaxxed? Breast feeding would help. No one was dying from any of these illnesses since the 30's . Do you think Un vaccinated children pose a risk? How can they spread an illness they don't have? Over 65% of adults who have not had a booster shot since childhood are unvaccinated. Are they spreading disease ? You are uneducated and not researched anything. Aluminum causes all kinds of damage and allergies. Pharma has brainwashed you. When did you have a booster shot. Will you start taking the same 50 shots that your children get. .Time to catch up and do your bit for the Common Good, like they do in China. Did Sen Pan get these 50 shots he is forcing on our children. I want to see his vaccination records. When did he get a booster shot. It's GREED GREED","UCJVVUEl1OdnfXrj3uPT11dQ","http://www.youtube.com/channel/UCJVVUEl1OdnfXrj3uPT11dQ",1,"UgyA3jvCeICylXBLg8h4AaABAg","Tracey"
"498","UgyA3jvCeICylXBLg8h4AaABAg.8daSVpBwkMV8jYmNWuppmm",NA,1,"2018-08-05 03:38:25","Pidgón","Laura Larrett Not everybody works the same way, grandma.","UCofOmh-pJz0o-_rGgnF6QRQ","http://www.youtube.com/channel/UCofOmh-pJz0o-_rGgnF6QRQ",1,"UgyA3jvCeICylXBLg8h4AaABAg","Tracey"
"499","UgyA3jvCeICylXBLg8h4AaABAg.8daSVpBwkMV8jUCeHM4XnJ",NA,1,"2018-08-03 09:00:34","Pidgón","That’s great and normal. Some people just can’t get vaccinated because their bodies can’t handle it, but the anti vaccine people who bring their children into this are ridiculous. Hopefully they keep their dirty kids out of public schools.","UCofOmh-pJz0o-_rGgnF6QRQ","http://www.youtube.com/channel/UCofOmh-pJz0o-_rGgnF6QRQ",1,"UgyA3jvCeICylXBLg8h4AaABAg","Tracey"
"500","UgyA3jvCeICylXBLg8h4AaABAg.8daSVpBwkMV8gtrEF5cO6c",NA,8,"2018-05-31 03:49:57","Laura Larrett","When and how many? Sometimes the injury does not show up for years like an autoimmune illness, ADHD, ETC.","UCJVVUEl1OdnfXrj3uPT11dQ","http://www.youtube.com/channel/UCJVVUEl1OdnfXrj3uPT11dQ",1,"UgyA3jvCeICylXBLg8h4AaABAg","Tracey"
"501","UgyA3jvCeICylXBLg8h4AaABAg.8daSVpBwkMV8gRJrPRB2aP",NA,1,"2018-05-19 16:31:37","mattjubie","Let’s call you the Wolverine","UCEmOHAyl8QdBSNYHQVfy6wQ","http://www.youtube.com/channel/UCEmOHAyl8QdBSNYHQVfy6wQ",1,"UgyA3jvCeICylXBLg8h4AaABAg","Tracey"
"502","UgyY3X0Krrntnzo8R3l4AaABAg",2,7,"2018-03-08 15:53:06","Hope Cervantes","My sister and I had chicken pox naturally we didnt die....","UCV8m-goZLs5347_QcRSXN6Q","http://www.youtube.com/channel/UCV8m-goZLs5347_QcRSXN6Q",0,"",""
"503","UgyY3X0Krrntnzo8R3l4AaABAg.8dXrDJ7HCyI8uAgROVEfdS",NA,0,"2019-04-26 04:50:04","Mr Clean","@Pidgón good. No one cares","UCO0RtFiCV4Gl76cV5ot3qqQ","http://www.youtube.com/channel/UCO0RtFiCV4Gl76cV5ot3qqQ",1,"UgyY3X0Krrntnzo8R3l4AaABAg","Hope Cervantes"
"504","UgyY3X0Krrntnzo8R3l4AaABAg.8dXrDJ7HCyI8eYqAUDhslC",NA,4,"2018-04-02 21:34:37","Zazzle Frass","lol have fun with shingles~","UChfKHmTlYlwg5LMe9iX01lw","http://www.youtube.com/channel/UChfKHmTlYlwg5LMe9iX01lw",1,"UgyY3X0Krrntnzo8R3l4AaABAg","Hope Cervantes"
"505","UgxB4SjiB5yHPqOhrj94AaABAg",1,0,"2018-02-24 23:19:24","Abbey","Please please vaccinate your children! We don’t want another Polio out break do we??","UCtlvyWYH_y_9j_wunzJE6Vw","http://www.youtube.com/channel/UCtlvyWYH_y_9j_wunzJE6Vw",0,"",""
"506","UgxB4SjiB5yHPqOhrj94AaABAg.8d3kkcFjc388gRLo5-f13x",NA,0,"2018-05-19 16:48:38","mattjubie","Speak for yourself","UCEmOHAyl8QdBSNYHQVfy6wQ","http://www.youtube.com/channel/UCEmOHAyl8QdBSNYHQVfy6wQ",1,"UgxB4SjiB5yHPqOhrj94AaABAg","Abbey"
"507","UgxmyBKvjyOfnks-QFp4AaABAg",1,0,"2018-02-17 21:34:47","Chris Vecchio","You Pro vaxxers are the sickest f*<b>***</b> people on the planet you claim vaccines work okay if they work and your kid is vaccinated then why should you worry about my kid that&#39;s not vaccinated y&#39;all kids vaccinated so he or she won&#39;t get sick right all the toxins that they put in the vaccines destroys your immune system people that are unvaccinated are beautiful and healthy","UClrU4JVjeG9yvLs_eeaSCMw","http://www.youtube.com/channel/UClrU4JVjeG9yvLs_eeaSCMw",0,"",""
"508","UgxmyBKvjyOfnks-QFp4AaABAg.8cmYD9pKz-U8eYq3Gn3n7F",NA,0,"2018-04-02 21:33:38","Zazzle Frass","That's because your unvaxxed child is a breeding ground for diseases to mutate into something that isn't covered by vaccines thus putting everyone at risk~! Take a high-school bio class sometime!! :)","UChfKHmTlYlwg5LMe9iX01lw","http://www.youtube.com/channel/UChfKHmTlYlwg5LMe9iX01lw",1,"UgxmyBKvjyOfnks-QFp4AaABAg","Chris Vecchio"
"509","UgwkvgitcVEXz6G1L7d4AaABAg",2,1,"2018-02-09 21:41:03","terry diomande","What&#39;s complicated and sophisticated about vaccines? Come on now...","UCk6agLcHwtifsmI2Yx7BmfA","http://www.youtube.com/channel/UCk6agLcHwtifsmI2Yx7BmfA",0,"",""
"510","UgwkvgitcVEXz6G1L7d4AaABAg.8cSx_6Awx5B8vr-gdki0vK",NA,0,"2019-06-06 21:05:48","martin muhoro","Do a research and you’ll find out. They almost rendered my son to autism. I’m happy he recovered after detoxification.","UCeYGlsrejUDI7mUIn_ke8vg","http://www.youtube.com/channel/UCeYGlsrejUDI7mUIn_ke8vg",1,"UgwkvgitcVEXz6G1L7d4AaABAg","terry diomande"
"511","UgwkvgitcVEXz6G1L7d4AaABAg.8cSx_6Awx5B8gRLTc60uJb",NA,3,"2018-05-19 16:45:43","mattjubie","terry diomande the additives they put into them. Kinda like politicians when the try to pass a bill for something good, but on pages 2 through 12 are added on bad things. Page 1 “illegal to kill kittens. Page 2 “10% raise for all Congressman” lol","UCEmOHAyl8QdBSNYHQVfy6wQ","http://www.youtube.com/channel/UCEmOHAyl8QdBSNYHQVfy6wQ",1,"UgwkvgitcVEXz6G1L7d4AaABAg","terry diomande"
"512","UgxGBYwLE-3dTJOYPex4AaABAg",5,18,"2018-02-08 16:58:11","randy johnson","ALL THE ZIOMAFIA PHARMACEUTICAL CO HAS BEEN CHARGED WITH DOCUMENTED FRAUDE WHERE PEOPLE DIED.. YET WE ALLOW THEM TO GIVE UNTESTED VAXINE ON OUR BABIES WITHOUT ANY LIABILITY???<br>WHAT PART OF THIS IS NOT TWILIGHT ZONE","UCh-ur84aZWicf7ZlxkqLf2A","http://www.youtube.com/channel/UCh-ur84aZWicf7ZlxkqLf2A",0,"",""
"513","UgxGBYwLE-3dTJOYPex4AaABAg.8cPsPUWw5lv8pmnE6douLO",NA,0,"2019-01-07 02:42:50","sorrowtooth","@Magdalena Schnitzer lol ""the good of vaccines"", we fix your chicken pox but give you countless other stupid bullshit diseases. Makes fucking sense Magdalena","UCSC5Q1DVqQDlp_QBlKDu8hw","http://www.youtube.com/channel/UCSC5Q1DVqQDlp_QBlKDu8hw",1,"UgxGBYwLE-3dTJOYPex4AaABAg","randy johnson"
"514","UgxGBYwLE-3dTJOYPex4AaABAg.8cPsPUWw5lv8plxNoW48bD",NA,1,"2019-01-06 18:52:18","Magdalena Schnitzer","Uhh... That's why I don't try to explain the good of vaccines to anti-vaxxers. Evolution has turned us back to the 11th century.People were burned without a process.","UC4cgltDXr4frXQTTxxoj8rQ","http://www.youtube.com/channel/UC4cgltDXr4frXQTTxxoj8rQ",1,"UgxGBYwLE-3dTJOYPex4AaABAg","randy johnson"
"515","UgxGBYwLE-3dTJOYPex4AaABAg.8cPsPUWw5lv8ov3Zx56j_4",NA,0,"2018-12-16 11:16:54","Silver Cole","Exactly!","UCVxGIkGr7m2uma2R5NX7o-g","http://www.youtube.com/channel/UCVxGIkGr7m2uma2R5NX7o-g",1,"UgxGBYwLE-3dTJOYPex4AaABAg","randy johnson"
